DEXPDF;"VERTRETER / Identifikationsnummer";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer"
DEXPDF;"VERTRETER / Identifikationsnummer";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
DEXPDF;"VERTRETER / Identifikationsnummer";Aufbau;"EORI-Nummer anderer Mitgliedstaaten oder deutsche EORI-Nummer aus Neuvergabe:
a2 Land (Codeliste C0010)
an..15 Nationale Identifikationsnummer"
DEXPDF;"VERTRETER / Identifikationsnummer";Prüfmuster;"[A-Z]{2}[\x21-\x7E]{1,15}"
DEXPDF;"VERTRETER / Niederlassungsnummer";Prüfmuster;"[0-9]{4}"
DEXPDF;"VERTRETER / Status";Prüfmuster;"(2)"
DEXPDF;"VERTRETER / ANSPRECHPARTNER / Name";Prüfmuster;".{1,70}"
DEXPDF;"VERTRETER / ANSPRECHPARTNER / Telefonnummer";Prüfmuster;".{1,35}"
DEXPDF;"VERTRETER / ANSPRECHPARTNER / E-Mail-Adresse";Prüfmuster;"(?=.{1,256}\Z)[A-Za-z0-9!#$%&'*+/=?
_`{|}~-]+(\.[A-Za-z0-9!#$%&'*+/=?
_`{|}~-]+)*@([A-Za-z0-9]([A-Za-z0-9-]*[A-Za-z0-9])?\.)+[A-Za-z0-9]([A-Za-z0-9-]*[A-Za-z0-9])?"
DEXPDF;"SUBUNTERNEHMER";Bedingung;"Die Angabe der Datengruppe ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Beteiligten-Konstellation“ mit einem der Werte „•••1“ [Ausführer beauftragt Subunternehmer] angegeben wird."
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Name“ und die Datengruppe „ADRESSE“ nicht angegeben werden."
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Prüfung;"Die angegebene Identifikationsnummer darf nicht dem Datenfeld „AUSFÜHRER / Identifikationsnummer“ entsprechen, wenn das Datenfeld „KOPF / Beteiligten-Konstellation“ mit einem der Werte „•1•1“ [Ausführer lässt sich indirekt vertreten] angegeben wird."
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Prüfung;"Die angegebene Identifikationsnummer darf nicht dem Datenfeld „ANMELDER / Identifikationsnummer“ entsprechen, wenn das Datenfeld „KOPF / Beteiligten-Konstellation“ mit einem der Werte „•0•1“ [Anmelder ist Ausführer] angegeben wird."
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer"
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Aufbau;"EORI-Nummer anderer Mitgliedstaaten oder deutsche EORI-Nummer aus Neuvergabe:
a2 Land (Codeliste C0010)
an..15 Nationale Identifikationsnummer"
DEXPDF;"SUBUNTERNEHMER / Identifikationsnummer";Prüfmuster;"[A-Z]{2}[\x21-\x7E]{1,15}"
DEXPDF;"SUBUNTERNEHMER / Niederlassungsnummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ angegeben wird."
DEXPDF;"SUBUNTERNEHMER / Niederlassungsnummer";Prüfmuster;"[0-9]{4}"
DEXPDF;"SUBUNTERNEHMER / Name";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ nicht angegeben wird."
DEXPDF;"SUBUNTERNEHMER / Name";Prüfmuster;".{1,70}"
DEXPDF;"SUBUNTERNEHMER / ADRESSE";Bedingung;"Die Angabe der Datengruppe ist erforderlich und nur zulässig, wenn das Datenfeld „Identifikationsnummer“ nicht angegeben wird."
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Straße und Hausnummer";Prüfmuster;".{1,70}"
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Postleitzahl";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „Land“ mit keinem der Werte aus Codeliste C0505 angegeben wird."
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Postleitzahl";Prüfung;"Die Verwendung eines exakt fünfstelligen, numerischen Wertes ist erforderlich, wenn das Datenfeld „Land“ mit dem Wert „DE“ [Deutschland] angegeben wird."
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Postleitzahl";Aufbau;"Deutsche Postleitzahl:
n5 5 Ziffern"
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Postleitzahl";Prüfmuster;".{1,17}"
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Ort";Prüfmuster;".{1,35}"
DEXPDF;"SUBUNTERNEHMER / ADRESSE / Land";Prüfmuster;"[A-Z]{2}"
DEXPDF;"WÄHRUNGSUMRECHNUNG / Interne Währung";Prüfmuster;"[A-Z]{3}"
DEXPDF;"WÄHRUNGSUMRECHNUNG / Umrechnungskurs";Beschränkung;"0.00001 - 999999999999"
DEXPDF;"WÄHRUNGSUMRECHNUNG / Umrechnungskurs";Prüfmuster;"(?!0\.?0*\Z)(?=.{1,13}\Z)(0|[1-9][0-9]{0,11})(\.[0-9]{1,5})?"
DEXPDF;"ZAHLUNGSAUFSCHUB / Zahlungsaufschub";Prüfmuster;".{1,35}"
DEXPDF;"LIEFERUNG / Art des Geschäfts";Bedingung;"Die Angabe des Datenfeldes ist unzulässig, wenn mindestens ein Datenfeld „// WARENPOSITION / Art des Geschäfts“ angegeben wird."
DEXPDF;"LIEFERUNG / Art des Geschäfts";Bedingung;"Sofern vorgenanntes Kriterium nicht gegeben ist, gilt:"
DEXPDF;"LIEFERUNG / Art des Geschäfts";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••••••0•“ [Vollständige Anmeldung] angegeben wird."
DEXPDF;"LIEFERUNG / Art des Geschäfts";Prüfung;"Wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••4••“ [Zentrale Zollabwicklung] angegeben wird, gilt:
• Die Verwendung eines (bis zu zweistelligen) Wertes aus Codeliste C0091 ist erforderlich."
DEXPDF;"LIEFERUNG / Art des Geschäfts";Prüfung;"Sofern vorgenanntes Kriterium nicht gegeben ist, gilt:
• Die Verwendung eines (exakt zweistelligen) Wertes aus Codeliste A1150 ist erforderlich."
DEXPDF;"LIEFERUNG / Art des Geschäfts";Aufbau;"Geschäftsvorgang anderer Mitgliedstaaten:
n..2 Schlüsselnummer (Codeliste C0091)"
DEXPDF;"LIEFERUNG / Art des Geschäfts";Aufbau;"Deutscher Geschäftsvorgang:
n2 Schlüsselnummer (Codeliste A1150)"
DEXPDF;"LIEFERUNG / Art des Geschäfts";Prüfmuster;"([1-9][0-9]{0,1}|^[0-9]{2})"
DEXPDF;"LIEFERUNG / Ausfuhrland";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit keinem der Werte „•••••9••“ [Einstufiges Verfahren] angegeben wird."
DEXPDF;"LIEFERUNG / Ausfuhrland";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn kein Datenfeld „// WARENPOSITION / Ausfuhrland“ angegeben wird."
DEXPDF;"LIEFERUNG / Ausfuhrland";Prüfung;"Das Datenfeld muss mit dem Land des aufgeschlüsselten Warenortes übereinstimmen, wenn das Datenfeld „LIEFERUNG / SENDUNG / WARENORT / Zusätzliche Kennung“ angegeben wird."
DEXPDF;"LIEFERUNG / Ausfuhrland";Prüfung;"Das Datenfeld muss mit dem Land in den ersten beiden Stellen des Datenfeldes „GESTELLUNGSZOLLSTELLE / Referenznummer“ übereinstimmen, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „•••••4••“ [Zentrale Zollabwicklung] angegeben wird."
DEXPDF;"LIEFERUNG / Ausfuhrland";Prüfung;"Die Verwendung des Wertes „DE“ [Deutschland] ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit keinem der Werte „•••••4••“ [Zentrale Zollabwicklung] oder „•••••9••“ [Einstufiges Verfahren] angegeben wird."
DEXPDF;"LIEFERUNG / Ausfuhrland";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte aus Codeliste C0207 ist erforderlich, wenn das Datenfeld „KOPF / Art der Anmeldung“ mit dem Wert „EX“ [Ausfuhr oder Wiederausfuhr von Gütern außerhalb des Zollgebiets der Union] angegeben wird.
Die Verwendung eines der Werte aus Codeliste I0806 ist erforderlich, wenn das Datenfeld „KOPF / Art der Anmeldung“ mit dem Wert „CO“ [Handel von Unionsgütern zwischen Zollgebieten, welche nicht von den Verordnungen 2006/112/EC oder 2008/118/EC erfasst sind.] angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte aus der jeweiligen Negativ-Länderliste ist unzulässig, wenn mindestens eine Datengruppe „// WARENPOSITION / UNTERLAGE“
• mit einem Wert aus Codeliste I0956 in den Datenfeldern „Art“ und „Qualifikator“ angegeben wird und bei Übereinstimmung der letzten beiden Ziffern (im Wert „A••“) des „Qualifikator“ und der systematischen Bezeichnung der Codeliste (I11••) eine solche auch existiert;
• mit einem Wert aus Codeliste I0957 in den Datenfeldern „Art“ und „Qualifikator“ angegeben wird und bei Übereinstimmung der letzten beiden Ziffern (im Wert „E••“) des „Qualifikator“ und der systematischen Bezeichnung der Codeliste (I13••) eine solche auch existiert."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte aus der jeweiligen Positiv-Länderliste ist erforderlich, wenn mindestens eine Datengruppe „// WARENPOSITION / UNTERLAGE“
• mit einem Wert aus Codeliste I0956 in den Datenfeldern „Art“ und „Qualifikator“ angegeben wird und bei Übereinstimmung der letzten beiden Ziffern (im Wert „A••“) des „Qualifikator“ und der systematischen Bezeichnung der Codeliste (I12••) eine solche auch existiert und mindestens einen zeitlich gültigen Eintrag enthält;
• mit einem Wert aus Codeliste I0957 in den Datenfeldern „Art“ und „Qualifikator“ angegeben wird und bei Übereinstimmung der letzten beiden Ziffern (im Wert „E••“) des „Qualifikator“ und der systematischen Bezeichnung der Codeliste (I14••) eine solche auch existiert und mindestens einen zeitlich gültigen Eintrag enthält."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte aus Codeliste I1470 ist erforderlich, wenn mindestens eine Datengruppe „// WARENPOSITION / UNTERLAGE“ mit dem Wert „C068“ [Allgemeine Genehmigung der Union EU GEA 2019/125 gemäß Artikel 20 i.V.m. Anhang IV der Anti-Folter-VO (EU) 2019/125] in dem Datenfeld „Art“ angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte „QQ“ [Schiffs- und Luftfahrzeugbedarf], „QR“ [Schiffs- u. Luftfahrzeugbedarf (EU)] und „QS“ [Schiffs- u. Luftfzbedarf(Drittland)] ist nur zulässig, wenn zu allen Datengruppen „WARENPOSITION“ das Datenfeld „// VERFAHREN / ZUSÄTZLICHES VERFAHREN / Zusätzliches Verfahren“ mit dem Wert „F61“ [Sonstige: Bevorratung und Bebunkerung] angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung eines der Werte „QU“ [Nicht erm. Länder und Gebiete], „QV“ [Nicht erm. Länder und Gebiete (EU)] und „QP“ [Hohe See] ist nur zulässig, wenn zu allen Datengruppen „WARENPOSITION“ das Datenfeld „// VERFAHREN / ZUSÄTZLICHES VERFAHREN / Zusätzliches Verfahren“ mit einem der Werte „F61“ [Sonstige: Bevorratung und Bebunkerung] oder „6F0“ [Lieferung/Errichtung von Windenergieanlagen] angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Die Verwendung des Wertes „QZ“ [Aus wirtschaftlichen oder militärischen Gründen im Rahmen des Warenverkehrs außerhalb der Union nicht spezifizierte Länder und Gebiete] ist nur zulässig, wenn zu allen Datengruppen „WARENPOSITION“ mindestens je eine Datengruppe „UNTERLAGE“ mit einem der Werte aus Codeliste I0965 in den Datenfeldern „Art“ und ggf. „Qualifikator“ angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfung;"Das Bestimmungsland muss in der durch ein Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung gelistet sein, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••11••••“ [Passive Veredelung unter Verwendung einer Bewilligung OPO-PV] angegeben wird."
DEXPDF;"LIEFERUNG / Bestimmungsland";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Sequenznummer";Beschränkung;"1 - 99"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Sequenznummer";Prüfmuster;"[1-9][0-9]{0,1}"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Funktion";Prüfmuster;"[A-Z]{1,3}"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Identifikationsnummer";Beschränkung;"Verwendbare Nummernkreise:
• EORI-Nummer
• TCUI-Nummer"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Identifikationsnummer";Aufbau;"Deutsche EORI-Nummer aus Migration:
a2 Land „DE“ [Deutschland]
n7 Zollnummer"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Identifikationsnummer";Aufbau;"EORI-Nummer anderer Mitgliedstaaten oder deutsche EORI-Nummer aus Neuvergabe:
a2 Land (Codeliste C0010)
an..15 Nationale Identifikationsnummer"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Identifikationsnummer";Aufbau;"TCUI-Nummer:
a2 Land
an..15 Nationale oder von der EU zugeordnete Identifikationsnummer"
DEXPDF;"LIEFERUNG / LIEFERKETTEN-BETEILIGTER / Identifikationsnummer";Prüfmuster;"[A-Z]{2}[\x21-\x7E]{1,15}"
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN";Bedingung;"Die Angabe der Datengruppe ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••••••0•“ [Vollständige Anmeldung] angegeben wird."
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / INCOTERMS-Code";Prüfmuster;"[A-Z]{3}"
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / UN/LOCODE";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „INCOTERMS-Code“ mit einem Wert ungleich „XXX“ [Andere Lieferbedingung als vorstehend angegeben], nicht jedoch die Datenfelder „Ort“ und „Land“ angegeben werden."
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / UN/LOCODE";Prüfmuster;".{1,17}"
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Ort";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „INCOTERMS-Code“ mit einem Wert ungleich „XXX“ [Andere Lieferbedingung als vorstehend angegeben], nicht jedoch das Datenfeld „UN/LOCODE“ angegeben wird."
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Ort";Prüfmuster;".{1,35}"
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Land";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „INCOTERMS-Code“ mit einem Wert ungleich „XXX“ [Andere Lieferbedingung als vorstehend angegeben], nicht jedoch das Datenfeld „UN/LOCODE“ angegeben wird."
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Land";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Text";Bedingung;"Die Angabe des Datenfeldes ist erforderlich und nur zulässig, wenn das Datenfeld „INCOTERMS-Code“ mit dem Wert „XXX“ [Andere Lieferbedingung als vorstehend angegeben] angegeben wird."
DEXPDF;"LIEFERUNG / LIEFERBEDINGUNGEN / Text";Prüfmuster;".{1,512}"
DEXPDF;"LIEFERUNG / LAGER / Art";Prüfmuster;"[A-Z]"
DEXPDF;"LIEFERUNG / LAGER / Kennnummer";Prüfmuster;".{1,35}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG";Bedingung;"Die Angabe der Datengruppe ist erforderlich und nur zulässig, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••1•••••“ [Zollrechtliche Passive Veredelung] angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Sequenznummer";Beschränkung;"1 - 99"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Sequenznummer";Prüfmuster;"[1-9][0-9]{0,1}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Land";Prüfung;"Jeder zulässige Wert darf nur in einer Datengruppe „WIEDEREINFUHR“ verwendet werden."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Land";Prüfung;"Das Datenfeld muss ein Land bezeichnen, das entweder in den ersten beiden Stellen mit einer der Dienststellen oder aber namentlich mit einem der Länder übereinstimmt, die jeweils in Feld 11 der durch ein Datenfeld „BEWILLIGUNG / Referenznummer“ in Anspruch genommenen Bewilligung ausgewiesen sind, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••11••••“ [Passive Veredelung unter Verwendung einer Bewilligung OPO-PV] angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Land";Prüfung;"Die Verwendung des Wertes „DE“ [Deutschland] ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••12••••“ [Zollrechtliche Passive Veredelung mit Antrag auf eine vereinfacht zu erteilende PV-Bewilligung] angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / WIEDEREINFUHR / Land";Prüfmuster;"[A-Z]{2}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Sequenznummer";Beschränkung;"1 - 7"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Sequenznummer";Prüfmuster;"[1-7]"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Art";Prüfung;"Jeder zulässige Wert darf nur in einer Datengruppe „NÄMLICHKEITSMITTEL“ verwendet werden."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Art";Prüfung;"Die Verwendung des Wertes „O“ [ohne] ist unzulässig,
• wenn mindestens eines der Datenfelder „// WARENPOSITION / PASSIVE VEREDELUNG / Standardaustausch/Ersatzwarenverkehr“ mit dem Wert „0“ [Nein] angegeben wird;
• wenn mehr als eine Datengruppe „NÄMLICHKEITSMITTEL“ angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Art";Prüfmuster;"[A-Z]"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Textliche Beschreibung";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „S“ [Sonstiges] angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / NÄMLICHKEITSMITTEL / Textliche Beschreibung";Prüfmuster;".{1,350}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS";Bedingung;"Die Angabe der Datengruppe ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „••12••••“ [Zollrechtliche Passive Veredelung mit Antrag auf eine vereinfacht zu erteilende PV-Bewilligung] angegeben wird."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / Sequenznummer";Beschränkung;"1 - 999"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / Sequenznummer";Prüfmuster;"[1-9][0-9]{0,2}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / WARE / Warenbezeichnung";Prüfmuster;".{1,512}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / WARE / WARENNUMMER / Unterposition des Harmonisierten Systems";Prüfmuster;"[0-9]{6}"
DEXPDF;"LIEFERUNG / PASSIVE VEREDELUNG / ERZEUGNIS / WARE / WARENNUMMER / Unterposition der Kombinierten Nomenklatur";Prüfmuster;"[0-9]{2}"
DEXPDF;"LIEFERUNG / VORPAPIER";Bedingung;"Rückwirkende Anmeldungen:
• Die Angabe einer Datengruppe mit dem Wert „9DFE“ [Referenz auf die Buchführung des Ausführers zur Feststellung der ausgeführten Waren / Referenz auf die MRN, mit der die Waren ausgeführt wurden] in dem Datenfeld „Art“ zu der Referenz auf ein Dokument, mit dem man in der Buchführung des Ausführers Art und Umfang der ausgeführten Waren nachvollziehen kann, ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „100•••••“ [Rückwirkende Ausfuhranmeldung ohne PV] oder „102•••••“ [Rückwirkende Ausfuhranmeldung als wirtschaftliche PV] angegeben wird.
• Die Angabe genau einer Datengruppe mit dem Wert „N955“ [Carnet ATA] in dem Datenfeld „Art“ ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit dem Wert „13000000“ [Rückwirkende Ausfuhranmeldung nach Carnet ATA ohne Wiedereinfuhr] angegeben wird."
DEXPDF;"LIEFERUNG / VORPAPIER";Bedingung;"Nachträgliche Anmeldungen:
• Die Angabe genau einer Datengruppe mit dem Wert „N830“ [Ausfuhranmeldung] in dem Datenfeld „Art“ zur Referenzierung des zu entwertenden Ausfuhrvorgangs ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „11••••••“ [Nachträgliche Ausfuhranmeldung zur Korrektur] angegeben wird.
• Die Angabe genau einer Datengruppe mit dem Wert „N830“ [Ausfuhranmeldung] in dem Datenfeld „Art“ zur Referenzierung des im Papierverfahren abgefertigten Ausfuhrvorgangs ist erforderlich, wenn das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „12••••••“ [Nachträgliche Ausfuhranmeldung aus dem Notfallverfahren] angegeben wird."
DEXPDF;"LIEFERUNG / VORPAPIER / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / VORPAPIER / Sequenznummer";Beschränkung;"1 - 99"
DEXPDF;"LIEFERUNG / VORPAPIER / Sequenznummer";Prüfmuster;"[1-9][0-9]{0,1}"
DEXPDF;"LIEFERUNG / VORPAPIER / Art";Prüfung;"Die Vorpapierarten „9ZZX“ [Sonstige Unterlagen ZELOS (Original)] und „9ZZY“ [Sonstige Unterlagen ZELOS (Kopie)] sind nicht anmeldbar."
DEXPDF;"LIEFERUNG / VORPAPIER / Art";Aufbau;"TARIC-Codierung mit Ziffern:
a1 Großbuchstabe
n3 Ziffern"
DEXPDF;"LIEFERUNG / VORPAPIER / Art";Aufbau;"TARIC-Codierung mit Buchstaben:
a1 Großbuchstabe
a3 Großbuchstaben"
DEXPDF;"LIEFERUNG / VORPAPIER / Art";Aufbau;"Nationale Codierung:
n1 Ziffer
a3 Großbuchstaben"
DEXPDF;"LIEFERUNG / VORPAPIER / Art";Prüfmuster;"([A-Z][0-9]{3}|^[A-Z][A-Z]{3}|^[0-9][A-Z]{3})"
DEXPDF;"LIEFERUNG / VORPAPIER / Qualifikator";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn die Codeliste zu dem im Datenfeld „Art“ angegebenen Wert eine Qualifikation verlangt."
DEXPDF;"LIEFERUNG / VORPAPIER / Qualifikator";Bedingung;"Die Angabe des Datenfeldes ist nur zulässig, wenn die Codeliste zu dem im Datenfeld „Art“ angegebenen Wert eine Qualifikation erlaubt."
DEXPDF;"LIEFERUNG / VORPAPIER / Qualifikator";Prüfmuster;".{1,3}"
DEXPDF;"LIEFERUNG / VORPAPIER / Referenznummer";Bedingung;"Die Angabe des Datenfeldes ist erforderlich, wenn bei den ergänzenden Angaben der Codeliste I0931 die Referenz zu der in den Datenfeldern „Art“ und ggf. „Qualifikator“ angegebenen Codierung mit dem Status „R“ [Pflicht-Datenfeld] ausgewiesen ist."
DEXPDF;"LIEFERUNG / VORPAPIER / Referenznummer";Bedingung;"Die Angabe des Datenfeldes ist unzulässig, wenn bei den ergänzenden Angaben der Codeliste I0931 die Referenz zu der in den Datenfeldern „Art“ und ggf. „Qualifikator“ angegebenen Codierung mit dem Status „N“ [Gesperrtes Datenfeld] ausgewiesen ist."
DEXPDF;"LIEFERUNG / VORPAPIER / Referenznummer";Prüfung;"Die Verwendung eines Wertes im Format an18 mit der gültigen MRN eines erledigten/geschlossenen und noch nicht bereits früher durch eine andere nachträgliche Ausfuhranmeldung entwerteten Vorgangs von ATLAS/Ausfuhr ist erforderlich, wenn das Datenfeld „Art“ mit dem Wert „N830“ [Ausfuhranmeldung] und das Datenfeld „KOPF / Art der Ausfuhranmeldung“ mit einem der Werte „11••••••“ [Nachträgliche Ausfuhranmeldung zur Korrektur] angegeben wird."
DEXPDF;"LIEFERUNG / VORPAPIER / Referenznummer";Aufbau;"MRN von ATLAS/Ausfuhr nach UZK:
n2 Jahr (00-99)
a2 Land „DE“ [Deutschland]
n4 Dienststellennummer ATLAS
n8 Nummer
a1 Verfahrenskennung „A“ [Nur Ausfuhr], „B“ [Ausfuhranmeldung und summarische Ausgangsanmeldung] oder „E“ [Versendung von Waren im Rahmen des Handels mit steuerlichen Sondergebieten]
n1 Prüfziffer"
DEXPDF;"LIEFERUNG / VORPAPIER / Referenznummer";Prüfmuster;".{1,70}"
DEXPDF;"LIEFERUNG / UNTERLAGE / Sequenznummer";Prüfung;"Die Nummern dieser Datengruppen müssen lückenlos aufsteigend angegeben werden, beginnend mit „1“."
DEXPDF;"LIEFERUNG / UNTERLAGE / Sequenznummer";Beschränkung;"1 - 99"
DEXPDF;"LIEFERUNG / UNTERLAGE / Sequenznummer";Prüfmuster;"[1-9][0-9]{0,1}"
